No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
15483,2024-10-28 15:40:45.419,Cisco_98:0d:e3,Broadcast,802.11,282,-82 dBm,-81 dBm,-1 dB,1,2412MHz,"Beacon frame, SN=2478, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,15,Monday,2478.0,0,0.0,2024-10-28 15:40:45.419,0.002
15485,2024-10-28 15:40:45.426,3e:8b:a6:bd:d8:f2,dc:a4:e3:cb:19:b8,802.11,248,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Beacon frame, SN=1479, FN=0, Flags=........C, BI=33790[Malformed Packet]",Cafe,15,Monday,1479.0,0,0.0,2024-10-28 15:40:45.426,0.007
15486,2024-10-28 15:40:45.428,Cisco_c1:25:e0,Broadcast,802.11,304,-77 dBm,-81 dBm,4 dB,1,2412MHz,"Beacon frame, SN=1059, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,15,Monday,1059.0,0,0.0,2024-10-28 15:40:45.428,0.002
15487,2024-10-28 15:40:45.428,Cisco_b4:54:95,Broadcast,802.11,248,-80 dBm,-81 dBm,1 dB,1,2412MHz,"Beacon frame, SN=1862, FN=0, Flags=........C, BI=102, SSID=00",Cafe,15,Monday,1862.0,0,0.0,2024-10-28 15:40:45.428,0.0
15488,2024-10-28 15:40:45.428,Cisco_b4:b0:71,Broadcast,802.11,301,-82 dBm,-81 dBm,-1 dB,1,2412MHz,"Beacon frame, SN=3871, FN=0, Flags=........C, BI=102, SSID=""eduroam""",Cafe,15,Monday,3871.0,0,0.0,2024-10-28 15:40:45.428,0.0
15491,2024-10-28 15:40:45.436,b8:2b:ba:d7:10:cb,ef:e5:f8:cf:e8:27,802.11,250,-77 dBm,-81 dBm,4 dB,1,2412MHz,"Beacon frame, SN=3619, FN=2, Flags=........C, BI=67, SSID=""UNSW Village Tower 2""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,15,Monday,3619.0,0,0.0,2024-10-28 15:40:45.436,0.008
15493,2024-10-28 15:40:45.448,RuckusWirele_12:e6:48,Broadcast,802.11,250,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Beacon frame, SN=2680, FN=0, Flags=........C, BI=100, SSID=""UNSW Village Tower 2""",Cafe,15,Monday,2680.0,0,0.0,2024-10-28 15:40:45.448,0.012
15494,2024-10-28 15:40:45.450,Cisco_98:0d:e0,Broadcast,802.11,301,-83 dBm,-81 dBm,-2 dB,1,2412MHz,"Beacon frame, SN=2480, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,15,Monday,2480.0,0,0.0,2024-10-28 15:40:45.450,0.002
15495,2024-10-28 15:40:45.452,ba:ff:45:87:69:ae,Broadcast,802.11,145,-82 dBm,-81 dBm,-1 dB,1,2412MHz,"Probe Request, SN=2347, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,15,Monday,2347.0,0,0.0,2024-10-28 15:40:45.452,0.002
15496,2024-10-28 15:40:45.452,Cisco_c1:25:e0,ba:ff:45:87:69:ae,802.11,295,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Probe Response, SN=556, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,15,Monday,556.0,1,0.0,2024-10-28 15:40:45.452,0.0
15497,2024-10-28 15:40:45.453,Cisco_c1:25:e0,ba:ff:45:87:69:ae,802.11,295,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Probe Response, SN=556, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,15,Monday,556.0,1,1.0,2024-10-28 15:40:45.453,0.001
15498,2024-10-28 15:40:45.453,Cisco_c1:25:e0,ba:ff:45:87:69:ae,802.11,295,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Probe Response, SN=556, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,15,Monday,556.0,1,2.0,2024-10-28 15:40:45.453,0.0
15499,2024-10-28 15:40:45.454,Cisco_c1:25:e4,ba:ff:45:87:69:ae,802.11,303,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Probe Response, SN=557, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,15,Monday,557.0,1,0.0,2024-10-28 15:40:45.454,0.001
15500,2024-10-28 15:40:45.454,5d:3c:9a:6d:43:dd,b3:f5:98:d8:78:37,802.11,53,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Probe Response, SN=3431, FN=13, Flags=.pmPR.F.C[Malformed Packet]",Cafe,15,Monday,3431.0,0,0.0,2024-10-28 15:40:45.454,0.0
15501,2024-10-28 15:40:45.454,2a:dd:05:3b:29:a1,Cisco_c1:25:e0,802.11,53,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Null function (No data), SN=3904, FN=0, Flags=....R..TC",Cafe,15,Monday,3904.0,0,0.0,2024-10-28 15:40:45.454,0.0
15503,2024-10-28 15:40:45.455,Cisco_c1:25:e4,ba:ff:45:87:69:ae,802.11,303,-73 dBm,-81 dBm,8 dB,1,2412MHz,"Probe Response, SN=557, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,15,Monday,557.0,1,1.0,2024-10-28 15:40:45.455,0.001
15504,2024-10-28 15:40:45.456,Cisco_c1:25:e1,ba:ff:45:87:69:ae,802.11,295,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=558, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,15,Monday,558.0,0,0.0,2024-10-28 15:40:45.456,0.001
15505,2024-10-28 15:40:45.457,Cisco_c1:25:e3,ba:ff:45:87:69:ae,802.11,276,-72 dBm,-81 dBm,9 dB,1,2412MHz,"Probe Response, SN=559, FN=0, Flags=....R...C, BI=102, SSID=""UNSW Guest""",Cafe,15,Monday,559.0,0,0.0,2024-10-28 15:40:45.457,0.001
15506,2024-10-28 15:40:45.458,Cisco_53:71:40,56:c1:87:a0:d0:fc,802.11,150,-73 dBm,-81 dBm,8 dB,1,2412MHz,"QoS Data, SN=3360, FN=0, Flags=.p..R.F.C",Cafe,15,Monday,3360.0,1,2.0,2024-10-28 15:40:45.458,0.001
15508,2024-10-28 15:40:45.469,Cisco_b4:bd:e2,Broadcast,802.11,309,-80 dBm,-81 dBm,1 dB,1,2412MHz,"Beacon frame, SN=1738, FN=0, Flags=........C, BI=102, SSID=""Global_Students""[Malformed Packet]",Cafe,15,Monday,1738.0,0,0.0,2024-10-28 15:40:45.469,0.011
15509,2024-10-28 15:40:45.472,ASUSTekCOMPU_67:72:5c,Broadcast,802.11,258,-83 dBm,-81 dBm,-2 dB,1,2412MHz,"Beacon frame, SN=825, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,15,Monday,825.0,0,0.0,2024-10-28 15:40:45.472,0.003
15510,2024-10-28 15:40:45.473,Cisco_b4:a7:70,Broadcast,802.11,301,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Beacon frame, SN=1331, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,15,Monday,1331.0,0,0.0,2024-10-28 15:40:45.473,0.001
15511,2024-10-28 15:40:45.475,71:c3:a8:df:8f:e3,ca:ff:ff:ff:67:20,802.11,222,-84 dBm,-81 dBm,-3 dB,1,2412MHz,"Beacon frame, SN=2482, FN=0, Flags=o.m.R...C, BI=55423, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,15,Monday,2482.0,0,0.0,2024-10-28 15:40:45.475,0.002
15513,2024-10-28 15:40:45.477,Cisco_c1:25:e1,Broadcast,802.11,304,-73 dBm,-81 dBm,8 dB,1,2412MHz,"Beacon frame, SN=1061, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,15,Monday,1061.0,0,0.0,2024-10-28 15:40:45.477,0.002
15514,2024-10-28 15:40:45.480,Cisco_b5:a3:45,Broadcast,802.11,248,-81 dBm,-81 dBm,0 dB,1,2412MHz,"Beacon frame, SN=3221, FN=0, Flags=........C, BI=102, SSID=00",Cafe,15,Monday,3221.0,0,0.0,2024-10-28 15:40:45.480,0.003
15515,2024-10-28 15:40:45.484,Cisco_b4:b0:70,Broadcast,802.11,301,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Beacon frame, SN=3874, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,15,Monday,3874.0,0,0.0,2024-10-28 15:40:45.484,0.004
15516,2024-10-28 15:40:45.485,Cisco_b4:a7:74,Broadcast,802.11,280,-80 dBm,-81 dBm,1 dB,1,2412MHz,"Beacon frame, SN=1332, FN=0, Flags=........C, BI=102, SSID=00",Cafe,15,Monday,1332.0,0,0.0,2024-10-28 15:40:45.485,0.001
15522,2024-10-28 15:40:45.488,2a:dd:05:3b:29:a1,Cisco_9f:fa:fd,802.11,142,-75 dBm,-81 dBm,6 dB,1,2412MHz,"QoS Data, SN=527, FN=0, Flags=.p..R..TC",Cafe,15,Monday,527.0,1,0.0,2024-10-28 15:40:45.488,0.003
15525,2024-10-28 15:40:45.489,2a:dd:05:3b:29:a1,Cisco_9f:fa:fd,802.11,142,-75 dBm,-81 dBm,6 dB,1,2412MHz,"QoS Data, SN=527, FN=0, Flags=.p..R..TC",Cafe,15,Monday,527.0,1,1.0,2024-10-28 15:40:45.489,0.001
15529,2024-10-28 15:40:45.489,RuckusWirele_12:eb:a8,Broadcast,802.11,250,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Beacon frame, SN=2665, FN=0, Flags=........C, BI=100, SSID=""UNSW Village Tower 4""",Cafe,15,Monday,2665.0,0,0.0,2024-10-28 15:40:45.489,0.0
15532,2024-10-28 15:40:45.496,Cisco_b4:54:91,Broadcast,802.11,301,-78 dBm,-81 dBm,3 dB,1,2412MHz,"Beacon frame, SN=1866, FN=0, Flags=........C, BI=102, SSID=""eduroam""[Malformed Packet]",Cafe,15,Monday,1866.0,0,0.0,2024-10-28 15:40:45.496,0.007
15533,2024-10-28 15:40:45.496,Cisco_b4:b0:74,Broadcast,802.11,280,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Beacon frame, SN=3875, FN=0, Flags=........C, BI=102, SSID=00",Cafe,15,Monday,3875.0,0,0.0,2024-10-28 15:40:45.496,0.0
15534,2024-10-28 15:40:45.497,Cisco_b5:a3:41,06:67:d3:93:96:5c,802.11,295,-80 dBm,-81 dBm,1 dB,1,2412MHz,"Probe Response, SN=40, FN=0, Flags=....R...C, BI=20040, SSID=75fb50b6b6f1fd[Malformed Packet]",Cafe,15,Monday,40.0,0,0.0,2024-10-28 15:40:45.497,0.001
15535,2024-10-28 15:40:45.497,2a:dd:05:3b:29:a1,Cisco_c1:25:e0,802.11,53,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Null function (No data), SN=3905, FN=0, Flags=...P...TC",Cafe,15,Monday,3905.0,0,0.0,2024-10-28 15:40:45.497,0.0
15537,2024-10-28 15:40:45.498,NewportMedia_eb:16:2b,Broadcast,802.11,102,-77 dBm,-81 dBm,4 dB,1,2412MHz,"Probe Request, SN=60, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,15,Monday,60.0,1,1.0,2024-10-28 15:40:45.498,0.001
15538,2024-10-28 15:40:45.499,NewportMedia_eb:16:2b,Broadcast,802.11,102,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Probe Request, SN=61, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,15,Monday,61.0,0,0.0,2024-10-28 15:40:45.499,0.001
15540,2024-10-28 15:40:45.500,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-66 dBm,-81 dBm,15 dB,1,2412MHz,"Probe Response, SN=27, FN=0, Flags=........C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,27.0,1,0.0,2024-10-28 15:40:45.500,0.001
15539,2024-10-28 15:40:45.500,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,0.0,2024-10-28 15:40:45.500,0.0
15542,2024-10-28 15:40:45.501,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-68 dBm,-81 dBm,13 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,1.0,2024-10-28 15:40:45.501,0.001
15543,2024-10-28 15:40:45.501,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-70 dBm,-81 dBm,11 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,2.0,2024-10-28 15:40:45.501,0.0
15544,2024-10-28 15:40:45.502,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-68 dBm,-81 dBm,13 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,3.0,2024-10-28 15:40:45.502,0.001
15545,2024-10-28 15:40:45.506,RuckusWirele_12:e4:18,NewportMedia_eb:16:2b,802.11,227,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Probe Response, SN=3369, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 2""",Cafe,15,Monday,3369.0,0,0.0,2024-10-28 15:40:45.506,0.004
15546,2024-10-28 15:40:45.506,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,4.0,2024-10-28 15:40:45.506,0.0
15547,2024-10-28 15:40:45.506,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,5.0,2024-10-28 15:40:45.506,0.0
15548,2024-10-28 15:40:45.507,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-66 dBm,-81 dBm,15 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,6.0,2024-10-28 15:40:45.507,0.001
15549,2024-10-28 15:40:45.507,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,7.0,2024-10-28 15:40:45.507,0.0
15550,2024-10-28 15:40:45.507,Cisco_b4:a7:71,NewportMedia_eb:16:2b,802.11,295,-78 dBm,-81 dBm,3 dB,1,2412MHz,"Probe Response, SN=445, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,15,Monday,445.0,0,0.0,2024-10-28 15:40:45.507,0.0
15551,2024-10-28 15:40:45.507,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,8.0,2024-10-28 15:40:45.507,0.0
15552,2024-10-28 15:40:45.508,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,9.0,2024-10-28 15:40:45.508,0.001
15553,2024-10-28 15:40:45.508,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,10.0,2024-10-28 15:40:45.508,0.0
15555,2024-10-28 15:40:45.509,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-66 dBm,-81 dBm,15 dB,1,2412MHz,"Probe Response, SN=26, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,26.0,1,11.0,2024-10-28 15:40:45.509,0.001
15554,2024-10-28 15:40:45.509,Cisco_b4:a7:71,NewportMedia_eb:16:2b,802.11,174,-77 dBm,-81 dBm,4 dB,1,2412MHz,"Probe Response, SN=445, FN=0, Flags=....R...C, BI=102, SSID=656475726ff1e0[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,15,Monday,445.0,0,0.0,2024-10-28 15:40:45.509,0.0
15556,2024-10-28 15:40:45.510,Cisco_b4:a7:73,NewportMedia_eb:16:2b,802.11,276,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Probe Response, SN=446, FN=0, Flags=....R...C, BI=102, SSID=554efb35164775657374[Malformed Packet]",Cafe,15,Monday,446.0,0,0.0,2024-10-28 15:40:45.510,0.001
15557,2024-10-28 15:40:45.510,cd:fc:82:af:36:82,5b:ea:50:a8:86:76,802.11,782,-72 dBm,-81 dBm,9 dB,1,2412MHz,"QoS Data + CF-Ack + CF-Poll, SN=2891, FN=13, Flags=opmPRMFTC",Cafe,15,Monday,2891.0,0,0.0,2024-10-28 15:40:45.510,0.0
15558,2024-10-28 15:40:45.512,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-66 dBm,-81 dBm,15 dB,1,2412MHz,"Probe Response, SN=27, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,27.0,1,1.0,2024-10-28 15:40:45.512,0.002
15559,2024-10-28 15:40:45.512,Cisco_c1:25:e0,da:3e:e5:19:06:ed,802.11,295,-73 dBm,-81 dBm,8 dB,1,2412MHz,"Probe Response, SN=560, FN=0, Flags=....R...C, BI=22835, SSID=acbb9c1f2976ad1f15597a1214bf45e6d09e7143ff44a7178dde350b1da5d3f4c6211ac4",Cafe,15,Monday,560.0,0,0.0,2024-10-28 15:40:45.512,0.0
15561,2024-10-28 15:40:45.512,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-66 dBm,-81 dBm,15 dB,1,2412MHz,"Probe Response, SN=27, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,27.0,1,2.0,2024-10-28 15:40:45.512,0.0
15562,2024-10-28 15:40:45.514,ba:ff:45:87:69:ae,Broadcast,802.11,145,-78 dBm,-81 dBm,3 dB,1,2412MHz,"Probe Request, SN=2349, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,15,Monday,2349.0,0,0.0,2024-10-28 15:40:45.514,0.002
15563,2024-10-28 15:40:45.514,Cisco_41:fb:d1,da:3e:e5:19:06:ed,802.11,303,-72 dBm,-81 dBm,9 dB,1,2412MHz,"Probe Response, SN=561, FN=0, Flags=....R...C, BI=58803",Cafe,15,Monday,561.0,0,0.0,2024-10-28 15:40:45.514,0.0
15564,2024-10-28 15:40:45.514,2a:dd:05:3b:29:a1,Cisco_c1:25:e0,802.11,53,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Null function (No data), SN=3906, FN=0, Flags=....R..TC",Cafe,15,Monday,3906.0,0,0.0,2024-10-28 15:40:45.514,0.0
15566,2024-10-28 15:40:45.515,Cisco_c1:25:e4,da:3e:e5:19:06:ed,802.11,303,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=561, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,15,Monday,561.0,0,0.0,2024-10-28 15:40:45.515,0.001
15567,2024-10-28 15:40:45.516,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=27, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,27.0,1,3.0,2024-10-28 15:40:45.516,0.001
15568,2024-10-28 15:40:45.516,Cisco_c1:25:e1,da:3e:e5:19:06:ed,802.11,295,-72 dBm,-81 dBm,9 dB,1,2412MHz,"Probe Response, SN=562, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,15,Monday,562.0,0,0.0,2024-10-28 15:40:45.516,0.0
15569,2024-10-28 15:40:45.517,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-65 dBm,-81 dBm,16 dB,1,2412MHz,"Probe Response, SN=27, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""",Cafe,15,Monday,27.0,1,4.0,2024-10-28 15:40:45.517,0.001
15571,2024-10-28 15:40:45.517,RuckusWirele_54:ac:f8,NewportMedia_eb:16:2b,802.11,227,-67 dBm,-81 dBm,14 dB,1,2412MHz,"Probe Response, SN=27, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 9""[Malformed Packet]",Cafe,15,Monday,27.0,1,5.0,2024-10-28 15:40:45.517,0.0
15572,2024-10-28 15:40:45.520,Cisco_c1:25:e4,ba:ff:45:87:69:ae,802.11,303,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=565, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,15,Monday,565.0,1,0.0,2024-10-28 15:40:45.520,0.003
15573,2024-10-28 15:40:45.520,Cisco_c1:25:e4,ba:ff:45:87:69:ae,802.11,303,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Probe Response, SN=565, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,15,Monday,565.0,1,1.0,2024-10-28 15:40:45.520,0.0
15575,2024-10-28 15:40:45.521,Cisco_c1:25:e1,ba:ff:45:87:69:ae,802.11,295,-73 dBm,-81 dBm,8 dB,1,2412MHz,"Probe Response, SN=566, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,15,Monday,566.0,1,1.0,2024-10-28 15:40:45.521,0.001
15574,2024-10-28 15:40:45.521,Cisco_c1:25:e1,ba:ff:45:87:69:ae,802.11,295,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=566, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,15,Monday,566.0,1,0.0,2024-10-28 15:40:45.521,0.0
15576,2024-10-28 15:40:45.523,Cisco_c1:25:e3,ba:ff:45:87:69:ae,802.11,276,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=567, FN=0, Flags=....R...C, BI=102, SSID=""UNSW Guest""",Cafe,15,Monday,567.0,1,0.0,2024-10-28 15:40:45.523,0.002
15577,2024-10-28 15:40:45.523,Cisco_c1:25:e3,ba:ff:45:87:69:ae,802.11,276,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=567, FN=0, Flags=....R...C, BI=102, SSID=""UNSW Guest""",Cafe,15,Monday,567.0,1,1.0,2024-10-28 15:40:45.523,0.0
15578,2024-10-28 15:40:45.528,NewportMedia_eb:16:2b,Broadcast,802.11,53,-78 dBm,-81 dBm,3 dB,1,2412MHz,"Probe Request, SN=63, FN=0, Flags=........C",Cafe,15,Monday,63.0,0,0.0,2024-10-28 15:40:45.528,0.005
15579,2024-10-28 15:40:45.530,RuckusWirele_12:e6:48,NewportMedia_eb:16:2b,802.11,227,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=3642, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 2""",Cafe,15,Monday,3642.0,1,0.0,2024-10-28 15:40:45.530,0.002
15580,2024-10-28 15:40:45.530,RuckusWirele_12:e6:48,NewportMedia_eb:16:2b,802.11,227,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Probe Response, SN=3642, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 2""",Cafe,15,Monday,3642.0,1,1.0,2024-10-28 15:40:45.530,0.0
15582,2024-10-28 15:40:45.532,Cisco_c1:25:e0,da:3e:e5:19:06:ed,802.11,295,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Probe Response, SN=568, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,15,Monday,568.0,1,0.0,2024-10-28 15:40:45.532,0.002
15583,2024-10-28 15:40:45.532,Cisco_c1:25:e0,da:3e:e5:19:06:ed,802.11,295,-75 dBm,-81 dBm,6 dB,1,2412MHz,"Probe Response, SN=568, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,15,Monday,568.0,1,1.0,2024-10-28 15:40:45.532,0.0
15584,2024-10-28 15:40:45.533,Cisco_c1:25:e4,da:3e:e5:19:f6:71,802.11,303,-76 dBm,-81 dBm,5 dB,1,2412MHz,"Probe Response, SN=569, FN=0, Flags=....R...C, BI=102, SSID=476c6f62616c5f53747564350ffa73[Malformed Packet]",Cafe,15,Monday,569.0,0,0.0,2024-10-28 15:40:45.533,0.001
15585,2024-10-28 15:40:45.534,Cisco_c1:25:e1,da:3e:e5:19:06:ed,802.11,295,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=570, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,15,Monday,570.0,0,0.0,2024-10-28 15:40:45.534,0.001
15586,2024-10-28 15:40:45.534,Cisco_b4:b0:71,NewportMedia_eb:16:2b,802.11,295,-78 dBm,-81 dBm,3 dB,1,2412MHz,"Probe Response, SN=2765, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""[Malformed Packet]",Cafe,15,Monday,2765.0,0,0.0,2024-10-28 15:40:45.534,0.0
15588,2024-10-28 15:40:45.535,RuckusWirele_12:e4:18,NewportMedia_eb:16:2b,802.11,227,-79 dBm,-81 dBm,2 dB,1,2412MHz,"Probe Response, SN=3371, FN=0, Flags=....R...C, BI=100, SSID=""UNSW Village Tower 2""",Cafe,15,Monday,3371.0,1,0.0,2024-10-28 15:40:45.535,0.001
15589,2024-10-28 15:40:45.535,RuckusWirele_12:e6:48,NewportMedia_eb:16:2b,802.11,227,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=3642, FN=0, Flags=....R...C, BI=100, SSID=551a535720d61e5c07616765207e897765722032[Malformed Packet]",Cafe,15,Monday,3642.0,1,2.0,2024-10-28 15:40:45.535,0.0
15587,2024-10-28 15:40:45.535,Cisco_c1:bd:16,da:3e:e5:19:06:ed,802.11,295,-74 dBm,-81 dBm,7 dB,1,2412MHz,"Probe Response, SN=912, FN=0, Flags=....R...C, BI=30634, SSID=""uniwide""[Malformed Packet]",Cafe,15,Monday,912.0,0,0.0,2024-10-28 15:40:45.535,0.0
15590,2024-10-28 15:40:45.536,Cisco_c1:25:e3,da:3e:e5:19:06:ed,802.11,276,-71 dBm,-81 dBm,10 dB,1,2412MHz,"Probe Response, SN=571, FN=0, Flags=....R...C, BI=102, SSID=""UNSW Guest""[Malformed Packet]",Cafe,15,Monday,571.0,0,0.0,2024-10-28 15:40:45.536,0.001
