No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
13357,2024-10-25 11:57:05.352,HewlettPacka_79:f0:12,Broadcast,802.11,361,-84 dBm,-78 dBm,-6 dB,6,2437MHz,"Beacon frame, SN=2956, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet]",Library,12,Friday,2956.0,0,0.0,2024-10-25 11:57:05.352,0.002
13356,2024-10-25 11:57:05.352,HewlettPacka_79:f0:13,Broadcast,802.11,352,-82 dBm,-78 dBm,-4 dB,6,2437MHz,"Beacon frame, SN=2955, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,12,Friday,2955.0,0,0.0,2024-10-25 11:57:05.352,0.0
13363,2024-10-25 11:57:05.361,1e:de:a1:b6:db:c7,HewlettPacka_79:f0:15,802.11,53,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Null function (No data), SN=1969, FN=0, Flags=...P...TC",Library,12,Friday,1969.0,0,0.0,2024-10-25 11:57:05.361,0.009
13366,2024-10-25 11:57:05.363,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Null function (No data), SN=1492, FN=0, Flags=...PR..TC",Library,12,Friday,1492.0,1,0.0,2024-10-25 11:57:05.363,0.002
13367,2024-10-25 11:57:05.364,HewlettPacka_7a:f1:20,Broadcast,802.11,369,-60 dBm,-78 dBm,18 dB,6,2437MHz,"Beacon frame, SN=3418, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,12,Friday,3418.0,0,0.0,2024-10-25 11:57:05.364,0.001
13368,2024-10-25 11:57:05.365,HewlettPacka_7a:f1:25,Broadcast,802.11,352,-61 dBm,-78 dBm,17 dB,6,2437MHz,"Beacon frame, SN=3421, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,12,Friday,3421.0,0,0.0,2024-10-25 11:57:05.365,0.001
13369,2024-10-25 11:57:05.365,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-61 dBm,-78 dBm,17 dB,6,2437MHz,"Beacon frame, SN=3422, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,12,Friday,3422.0,0,0.0,2024-10-25 11:57:05.365,0.0
13370,2024-10-25 11:57:05.366,02:ab:6b:30:03:62,44:72:8c:87:2c:0c,802.11,53,-80 dBm,-78 dBm,-2 dB,6,2437MHz,"Null function (No data), SN=1185, FN=3, Flags=...PR..TC",Library,12,Friday,1185.0,0,0.0,2024-10-25 11:57:05.366,0.001
13371,2024-10-25 11:57:05.370,6a:ae:6f:26:b2:98,Broadcast,802.11,293,-85 dBm,-78 dBm,-7 dB,6,2437MHz,"Beacon frame, SN=2021, FN=0, Flags=........C, BI=100, SSID=000000000000000000000000000000",Library,12,Friday,2021.0,0,0.0,2024-10-25 11:57:05.370,0.004
13372,2024-10-25 11:57:05.371,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-82 dBm,-78 dBm,-4 dB,6,2437MHz,"Null function (No data), SN=1492, FN=0, Flags=...PR..TC",Library,12,Friday,1492.0,1,1.0,2024-10-25 11:57:05.371,0.001
13373,2024-10-25 11:57:05.372,6a:ae:6f:26:b2:98,c8:c5:6e:26:b2:98,802.11,53,-86 dBm,-78 dBm,-8 dB,6,2437MHz,"CF-Poll (No data), SN=2343, FN=0, Flags=o.....F.C",Library,12,Friday,2343.0,0,0.0,2024-10-25 11:57:05.372,0.001
13377,2024-10-25 11:57:05.373,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-82 dBm,-78 dBm,-4 dB,6,2437MHz,"Null function (No data), SN=1493, FN=0, Flags=.......TC",Library,12,Friday,1493.0,1,0.0,2024-10-25 11:57:05.373,0.001
13378,2024-10-25 11:57:05.374,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-81 dBm,-78 dBm,-3 dB,6,2437MHz,"Null function (No data), SN=1493, FN=0, Flags=....R..TC",Library,12,Friday,1493.0,1,1.0,2024-10-25 11:57:05.374,0.001
13382,2024-10-25 11:57:05.377,Apple_dd:c2:56,2e:64:9d:85:f7:1d,802.11,53,-90 dBm,-78 dBm,-12 dB,6,2437MHz,"Null function (No data), SN=456, FN=0, Flags=....R..TC",Library,12,Friday,456.0,0,0.0,2024-10-25 11:57:05.377,0.003
13384,2024-10-25 11:57:05.381,ea:65:59:cc:f2:b9,Broadcast,802.11,280,-79 dBm,-78 dBm,-1 dB,6,2437MHz,"Beacon frame, SN=3062, FN=0, Flags=........C, BI=100, SSID=""Heavenly """,Library,12,Friday,3062.0,0,0.0,2024-10-25 11:57:05.381,0.004
13392,2024-10-25 11:57:05.392,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-66 dBm,-78 dBm,12 dB,6,2437MHz,"Null function (No data), SN=1494, FN=0, Flags=...P...TC",Library,12,Friday,1494.0,0,0.0,2024-10-25 11:57:05.392,0.011
13393,2024-10-25 11:57:05.393,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Null function (No data), SN=1495, FN=0, Flags=.......TC",Library,12,Friday,1495.0,0,0.0,2024-10-25 11:57:05.393,0.001
13394,2024-10-25 11:57:05.394,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Null function (No data), SN=1496, FN=0, Flags=.......TC",Library,12,Friday,1496.0,1,0.0,2024-10-25 11:57:05.394,0.001
13395,2024-10-25 11:57:05.394,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Null function (No data), SN=1496, FN=0, Flags=....R..TC",Library,12,Friday,1496.0,1,1.0,2024-10-25 11:57:05.394,0.0
13396,2024-10-25 11:57:05.394,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Null function (No data), SN=1496, FN=0, Flags=....R..TC",Library,12,Friday,1496.0,1,2.0,2024-10-25 11:57:05.394,0.0
13402,2024-10-25 11:57:05.399,db:a3:6b:30:03:52,fb:41:75:95:3a:98,802.11,53,-78 dBm,-78 dBm,0 dB,6,2437MHz,"Null function (No data), SN=1497, FN=0, Flags=.......TC",Library,12,Friday,1497.0,0,0.0,2024-10-25 11:57:05.399,0.005
13403,2024-10-25 11:57:05.399,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1497, FN=0, Flags=....R..TC",Library,12,Friday,1497.0,1,0.0,2024-10-25 11:57:05.399,0.0
13404,2024-10-25 11:57:05.399,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Null function (No data), SN=1497, FN=0, Flags=....R..TC",Library,12,Friday,1497.0,1,1.0,2024-10-25 11:57:05.399,0.0
13411,2024-10-25 11:57:05.401,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1499, FN=0, Flags=....R..TC",Library,12,Friday,1499.0,1,2.0,2024-10-25 11:57:05.401,0.002
13410,2024-10-25 11:57:05.401,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1499, FN=0, Flags=....R..TC",Library,12,Friday,1499.0,1,1.0,2024-10-25 11:57:05.401,0.0
13407,2024-10-25 11:57:05.401,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1498, FN=0, Flags=...P...TC",Library,12,Friday,1498.0,0,0.0,2024-10-25 11:57:05.401,0.0
13408,2024-10-25 11:57:05.401,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1499, FN=0, Flags=.......TC",Library,12,Friday,1499.0,1,0.0,2024-10-25 11:57:05.401,0.0
13412,2024-10-25 11:57:05.402,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-73 dBm,-78 dBm,5 dB,6,2437MHz,"Null function (No data), SN=1499, FN=0, Flags=....R..TC",Library,12,Friday,1499.0,1,3.0,2024-10-25 11:57:05.402,0.001
13413,2024-10-25 11:57:05.403,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-73 dBm,-78 dBm,5 dB,6,2437MHz,"Null function (No data), SN=1499, FN=0, Flags=....R..TC",Library,12,Friday,1499.0,1,4.0,2024-10-25 11:57:05.403,0.001
13414,2024-10-25 11:57:05.403,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Null function (No data), SN=1499, FN=0, Flags=....R..TC",Library,12,Friday,1499.0,1,5.0,2024-10-25 11:57:05.403,0.0
13420,2024-10-25 11:57:05.410,e2:eb:18:ff:d6:6c,Broadcast,802.11,296,-75 dBm,-78 dBm,3 dB,6,2437MHz,"Beacon frame, SN=40, FN=0, Flags=........C, BI=100, SSID=000000000000000000000000000000000000",Library,12,Friday,40.0,0,0.0,2024-10-25 11:57:05.410,0.007
13432,2024-10-25 11:57:05.417,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1500, FN=0, Flags=...PR..TC",Library,12,Friday,1500.0,1,0.0,2024-10-25 11:57:05.417,0.007
13433,2024-10-25 11:57:05.418,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-70 dBm,-78 dBm,8 dB,6,2437MHz,"Null function (No data), SN=1500, FN=0, Flags=...PR..TC",Library,12,Friday,1500.0,1,1.0,2024-10-25 11:57:05.418,0.001
13434,2024-10-25 11:57:05.419,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-73 dBm,-78 dBm,5 dB,6,2437MHz,"Null function (No data), SN=1500, FN=0, Flags=...PR..TC",Library,12,Friday,1500.0,1,2.0,2024-10-25 11:57:05.419,0.001
13436,2024-10-25 11:57:05.421,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-73 dBm,-78 dBm,5 dB,6,2437MHz,"Null function (No data), SN=1500, FN=0, Flags=...PR..TC",Library,12,Friday,1500.0,1,3.0,2024-10-25 11:57:05.421,0.002
13439,2024-10-25 11:57:05.423,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-73 dBm,-78 dBm,5 dB,6,2437MHz,"Null function (No data), SN=1500, FN=0, Flags=...PR..TC",Library,12,Friday,1500.0,1,4.0,2024-10-25 11:57:05.423,0.002
13440,2024-10-25 11:57:05.424,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-68 dBm,-78 dBm,10 dB,6,2437MHz,"Null function (No data), SN=1500, FN=0, Flags=...PR..TC",Library,12,Friday,1500.0,1,5.0,2024-10-25 11:57:05.424,0.001
13445,2024-10-25 11:57:05.429,Apple_7d:01:a3,d6:3c:91:e7:ee:ba,802.11,53,-82 dBm,-78 dBm,-4 dB,6,2437MHz,"Null function (No data), SN=3934, FN=0, Flags=...PR..TC",Library,12,Friday,3934.0,1,0.0,2024-10-25 11:57:05.429,0.005
13450,2024-10-25 11:57:05.432,Apple_7d:01:a3,d6:3c:91:e7:ee:ba,802.11,53,-92 dBm,-78 dBm,-14 dB,6,2437MHz,"Null function (No data), SN=3934, FN=0, Flags=...PR..TC",Library,12,Friday,3934.0,1,1.0,2024-10-25 11:57:05.432,0.003
13451,2024-10-25 11:57:05.433,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Null function (No data), SN=1501, FN=0, Flags=.......TC",Library,12,Friday,1501.0,0,0.0,2024-10-25 11:57:05.433,0.001
13452,2024-10-25 11:57:05.434,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Null function (No data), SN=1502, FN=0, Flags=.......TC",Library,12,Friday,1502.0,0,0.0,2024-10-25 11:57:05.434,0.001
13454,2024-10-25 11:57:05.438,16:91:d7:d0:3b:1c,Broadcast,802.11,277,-83 dBm,-78 dBm,-5 dB,6,2437MHz,"Beacon frame, SN=3512, FN=0, Flags=........C, BI=100, SSID=""iPhone""",Library,12,Friday,3512.0,0,0.0,2024-10-25 11:57:05.438,0.004
13470,2024-10-25 11:57:05.449,HewlettPacka_7b:28:d0,Broadcast,802.11,369,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=1325, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,12,Friday,1325.0,0,0.0,2024-10-25 11:57:05.449,0.011
13471,2024-10-25 11:57:05.449,HewlettPacka_7b:28:d2,Broadcast,802.11,361,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=1327, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Library,12,Friday,1327.0,0,0.0,2024-10-25 11:57:05.449,0.0
13474,2024-10-25 11:57:05.450,HewlettPacka_7b:28:d4,Broadcast,802.11,352,-75 dBm,-78 dBm,3 dB,6,2437MHz,"Beacon frame, SN=1329, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,12,Friday,1329.0,0,0.0,2024-10-25 11:57:05.450,0.001
13475,2024-10-25 11:57:05.450,HewlettPacka_7b:28:d5,Broadcast,802.11,378,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Beacon frame, SN=1330, FN=0, Flags=........C, BI=100, SSID=""eduroam""[Malformed Packet]",Library,12,Friday,1330.0,0,0.0,2024-10-25 11:57:05.450,0.0
13479,2024-10-25 11:57:05.452,HewlettPacka_7a:aa:42,Broadcast,802.11,361,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Beacon frame, SN=2072, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,12,Friday,2072.0,0,0.0,2024-10-25 11:57:05.452,0.002
13478,2024-10-25 11:57:05.452,26:5c:74:c1:4c:b9,9b:02:11:b1:57:c7,802.11,352,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Beacon frame, SN=2071, FN=0, Flags=opmP.M..C",Library,12,Friday,2071.0,0,0.0,2024-10-25 11:57:05.452,0.0
13480,2024-10-25 11:57:05.453,HewlettPacka_7a:aa:41,Broadcast,802.11,368,-75 dBm,-78 dBm,3 dB,6,2437MHz,"Beacon frame, SN=2073, FN=0, Flags=........C, BI=100, SSID=""uniwide""[Malformed Packet]",Library,12,Friday,2073.0,0,0.0,2024-10-25 11:57:05.453,0.001
13486,2024-10-25 11:57:05.454,77:a0:b5:f7:88:ab,HewlettPacka_7a:f1:bc,802.11,165,-72 dBm,-78 dBm,6 dB,6,2437MHz,"Action No Ack, SN=3318, FN=0, Flags=........C",Library,12,Friday,3318.0,0,0.0,2024-10-25 11:57:05.454,0.001
13502,2024-10-25 11:57:05.470,HewlettPacka_5c:a9:25,Broadcast,802.11,341,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=3267, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,12,Friday,3267.0,0,0.0,2024-10-25 11:57:05.470,0.016
13503,2024-10-25 11:57:05.470,HewlettPacka_5c:a9:23,Broadcast,802.11,352,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=3268, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,12,Friday,3268.0,0,0.0,2024-10-25 11:57:05.470,0.0
13504,2024-10-25 11:57:05.471,HewlettPacka_5c:a9:22,Broadcast,802.11,369,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=3270, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,12,Friday,3270.0,0,0.0,2024-10-25 11:57:05.471,0.001
13506,2024-10-25 11:57:05.482,12:b2:d1:b2:24:49,4b:c4:c6:32:09:20,802.11,291,-88 dBm,-78 dBm,-10 dB,6,2437MHz,"Beacon frame, SN=2720, FN=0, Flags=........C, BI=300, SSID=00000000000000000000000000[Malformed Packet: length of contained item exceeds length of containing item]",Library,12,Friday,2720.0,0,0.0,2024-10-25 11:57:05.482,0.011
13507,2024-10-25 11:57:05.484,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-73 dBm,-78 dBm,5 dB,6,2437MHz,"Null function (No data), SN=1503, FN=0, Flags=...PR..TC",Library,12,Friday,1503.0,0,0.0,2024-10-25 11:57:05.484,0.002
13515,2024-10-25 11:57:05.511,e2:eb:18:ff:d6:6c,Broadcast,802.11,296,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Beacon frame, SN=41, FN=0, Flags=........C, BI=100, SSID=000000000000000000000000000000000000",Library,12,Friday,41.0,0,0.0,2024-10-25 11:57:05.511,0.027
13532,2024-10-25 11:57:05.548,b9:d6:4d:9d:e0:75,89:c4:b9:5a:00:4d,802.11,337,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Probe Response, SN=3666, FN=10, Flags=........C, BI=58619[Malformed Packet]",Library,12,Friday,3666.0,0,0.0,2024-10-25 11:57:05.548,0.037
13533,2024-10-25 11:57:05.549,HewlettPacka_7b:28:d5,de:98:0c:1a:b5:49,802.11,363,-78 dBm,-78 dBm,0 dB,6,2437MHz,"Probe Response, SN=1503, FN=0, Flags=........C, BI=14760[Malformed Packet: length of contained item exceeds length of containing item]",Library,12,Friday,1503.0,0,0.0,2024-10-25 11:57:05.549,0.001
13534,2024-10-25 11:57:05.550,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Null function (No data), SN=550, FN=0, Flags=....R..TC",Library,12,Friday,550.0,1,0.0,2024-10-25 11:57:05.550,0.001
13535,2024-10-25 11:57:05.550,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Null function (No data), SN=550, FN=0, Flags=....R..TC",Library,12,Friday,550.0,1,1.0,2024-10-25 11:57:05.550,0.0
13539,2024-10-25 11:57:05.552,HewlettPacka_7b:28:d3,Broadcast,802.11,368,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Beacon frame, SN=1334, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,12,Friday,1334.0,0,0.0,2024-10-25 11:57:05.552,0.002
13536,2024-10-25 11:57:05.552,HewlettPacka_7b:28:d0,ff:ff:5f:4d:f9:ff,802.11,369,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Beacon frame, SN=1331, FN=0, Flags=........C, BI=100, SSID=554e53d71488735d[Malformed Packet: length of contained item exceeds length of containing item]",Library,12,Friday,1331.0,0,0.0,2024-10-25 11:57:05.552,0.0
13538,2024-10-25 11:57:05.552,HewlettPacka_7b:28:d2,Broadcast,802.11,361,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=1333, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,12,Friday,1333.0,0,0.0,2024-10-25 11:57:05.552,0.0
13540,2024-10-25 11:57:05.553,HewlettPacka_7b:28:d5,Broadcast,802.11,378,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=1336, FN=0, Flags=........C, BI=100, SSID=""eduroam""[Malformed Packet: length of contained item exceeds length of containing item]",Library,12,Friday,1336.0,0,0.0,2024-10-25 11:57:05.553,0.001
13541,2024-10-25 11:57:05.553,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-79 dBm,-78 dBm,-1 dB,6,2437MHz,"Null function (No data), SN=1508, FN=0, Flags=....R..TC",Library,12,Friday,1508.0,0,0.0,2024-10-25 11:57:05.553,0.0
13544,2024-10-25 11:57:05.559,1e:de:a1:b6:db:c7,HewlettPacka_79:f0:15,802.11,53,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Null function (No data), SN=1970, FN=0, Flags=.......TC",Library,12,Friday,1970.0,0,0.0,2024-10-25 11:57:05.559,0.006
13553,2024-10-25 11:57:05.561,99:f3:89:6e:a7:98,Apple_77:b8:aa,802.11,57,-81 dBm,-78 dBm,-3 dB,6,2437MHz,"ATIM, SN=0, FN=0, Flags=........C",Library,12,Friday,0.0,0,0.0,2024-10-25 11:57:05.561,0.002
13558,2024-10-25 11:57:05.563,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-76 dBm,-78 dBm,2 dB,6,2437MHz,"Null function (No data), SN=550, FN=0, Flags=...PR..TC",Library,12,Friday,550.0,1,2.0,2024-10-25 11:57:05.563,0.002
13559,2024-10-25 11:57:05.563,1e:de:a1:b6:db:c7,HewlettPacka_79:f0:15,802.11,53,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Null function (No data), SN=2990, FN=0, Flags=.......TC",Library,12,Friday,2990.0,0,0.0,2024-10-25 11:57:05.563,0.0
13561,2024-10-25 11:57:05.564,1e:de:a1:b6:db:c7,HewlettPacka_79:f0:15,802.11,53,-71 dBm,-78 dBm,7 dB,6,2437MHz,"Null function (No data), SN=2992, FN=0, Flags=.......TC",Library,12,Friday,2992.0,0,0.0,2024-10-25 11:57:05.564,0.001
13560,2024-10-25 11:57:05.564,1e:de:a1:b6:db:c7,HewlettPacka_79:f0:15,802.11,53,-72 dBm,-78 dBm,6 dB,6,2437MHz,"Null function (No data), SN=2991, FN=0, Flags=...P...TC",Library,12,Friday,2991.0,0,0.0,2024-10-25 11:57:05.564,0.0
13567,2024-10-25 11:57:05.569,HewlettPacka_7a:f1:23,Broadcast,802.11,378,-60 dBm,-78 dBm,18 dB,6,2437MHz,"Beacon frame, SN=3431, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,12,Friday,3431.0,0,0.0,2024-10-25 11:57:05.569,0.005
13568,2024-10-25 11:57:05.569,HewlettPacka_7a:f1:24,Broadcast,802.11,340,-60 dBm,-78 dBm,18 dB,6,2437MHz,"Beacon frame, SN=3432, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,12,Friday,3432.0,0,0.0,2024-10-25 11:57:05.569,0.0
13566,2024-10-25 11:57:05.569,HewlettPacka_7a:f1:20,Broadcast,802.11,369,-60 dBm,-78 dBm,18 dB,6,2437MHz,"Beacon frame, SN=3430, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,12,Friday,3430.0,0,0.0,2024-10-25 11:57:05.569,0.0
13569,2024-10-25 11:57:05.570,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-60 dBm,-78 dBm,18 dB,6,2437MHz,"Beacon frame, SN=3434, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,12,Friday,3434.0,0,0.0,2024-10-25 11:57:05.570,0.001
13570,2024-10-25 11:57:05.570,HewlettPacka_7a:f1:21,Broadcast,802.11,368,-60 dBm,-78 dBm,18 dB,6,2437MHz,"Beacon frame, SN=3435, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,12,Friday,3435.0,0,0.0,2024-10-25 11:57:05.570,0.0
13575,2024-10-25 11:57:05.572,HewlettPacka_5c:a9:24,Broadcast,802.11,370,-82 dBm,-78 dBm,-4 dB,6,2437MHz,"Beacon frame, SN=3271, FN=0, Flags=........C, BI=100, SSID=""UNSÂ¥327Â¥262IoT""[Malformed Packet]",Library,12,Friday,3271.0,0,0.0,2024-10-25 11:57:05.572,0.002
13576,2024-10-25 11:57:05.572,HewlettPacka_5c:a9:20,Broadcast,802.11,379,-80 dBm,-78 dBm,-2 dB,6,2437MHz,"Beacon frame, SN=3272, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,12,Friday,3272.0,0,0.0,2024-10-25 11:57:05.572,0.0
13579,2024-10-25 11:57:05.586,ea:65:59:cc:f2:b9,Broadcast,802.11,280,-77 dBm,-78 dBm,1 dB,6,2437MHz,"Beacon frame, SN=3064, FN=0, Flags=........C, BI=100, SSID=""Heavenly """,Library,12,Friday,3064.0,0,0.0,2024-10-25 11:57:05.586,0.014
13582,2024-10-25 11:57:05.597,c6:7f:d9:b8:70:3a,ff:ff:8c:02:fb:ff,802.11,354,-81 dBm,-78 dBm,-3 dB,6,2437MHz,"Action, SN=2233, FN=0, Flags=........C",Library,12,Friday,2233.0,0,0.0,2024-10-25 11:57:05.597,0.011
13584,2024-10-25 11:57:05.613,e2:eb:18:ff:d6:6c,Broadcast,802.11,296,-74 dBm,-78 dBm,4 dB,6,2437MHz,"Beacon frame, SN=42, FN=0, Flags=........C, BI=100, SSID=000000000000000000000000000000000000",Library,12,Friday,42.0,0,0.0,2024-10-25 11:57:05.613,0.016
13590,2024-10-25 11:57:05.776,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-77 dBm,-78 dBm,1 dB,7,2442MHz,"Null function (No data), SN=1533, FN=0, Flags=....R..TC",Library,12,Friday,1533.0,0,0.0,2024-10-25 11:57:05.776,0.163
13592,2024-10-25 11:57:05.797,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-79 dBm,-78 dBm,-1 dB,7,2442MHz,"Null function (No data), SN=1534, FN=0, Flags=.......TC",Library,12,Friday,1534.0,0,0.0,2024-10-25 11:57:05.797,0.021
13595,2024-10-25 11:57:05.894,ea:65:59:cc:f2:b9,Broadcast,802.11,280,-78 dBm,-78 dBm,0 dB,7,2442MHz,"Beacon frame, SN=3067, FN=0, Flags=........C, BI=100, SSID=""Heavenly ""[Malformed Packet]",Library,12,Friday,3067.0,0,0.0,2024-10-25 11:57:05.894,0.097
13597,2024-10-25 11:57:05.970,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-76 dBm,-78 dBm,2 dB,7,2442MHz,"Null function (No data), SN=1546, FN=0, Flags=....R..TC",Library,12,Friday,1546.0,0,0.0,2024-10-25 11:57:05.970,0.076
13598,2024-10-25 11:57:05.979,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-76 dBm,-78 dBm,2 dB,7,2442MHz,"Null function (No data), SN=1548, FN=0, Flags=...PR..TC",Library,12,Friday,1548.0,1,0.0,2024-10-25 11:57:05.979,0.009
13599,2024-10-25 11:57:05.984,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-74 dBm,-78 dBm,4 dB,7,2442MHz,"Null function (No data), SN=1548, FN=0, Flags=...PR..TC",Library,12,Friday,1548.0,1,1.0,2024-10-25 11:57:05.984,0.005
13600,2024-10-25 11:57:05.984,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-75 dBm,-78 dBm,3 dB,7,2442MHz,"Null function (No data), SN=1548, FN=0, Flags=...PR..TC",Library,12,Friday,1548.0,1,2.0,2024-10-25 11:57:05.984,0.0
13601,2024-10-25 11:57:05.988,02:ab:6b:30:03:62,HewlettPacka_7a:18:95,802.11,53,-75 dBm,-78 dBm,3 dB,7,2442MHz,"Null function (No data), SN=1551, FN=0, Flags=.......TC",Library,12,Friday,1551.0,0,0.0,2024-10-25 11:57:05.988,0.004
13607,2024-10-25 11:57:06.262,05:56:d7:60:06:c4,88:24:88:f4:30:2a,802.11,53,-77 dBm,-96 dBm,19 dB,8,2447MHz,"Null function (No data), SN=3180, FN=1, Flags=....R..TC",Library,12,Friday,3180.0,0,0.0,2024-10-25 11:57:06.262,0.274
