No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
12183,2024-10-26 19:10:26.270,HewlettPacka_79:ea:a0,Broadcast,802.11,369,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=344, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,344.0,0,0.0,2024-10-26 19:10:26.270,0.049
12184,2024-10-26 19:10:26.270,HewlettPacka_79:ea:a1,Broadcast,802.11,378,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=345, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Saturday,345.0,0,0.0,2024-10-26 19:10:26.270,0.0
12185,2024-10-26 19:10:26.270,HewlettPacka_79:ea:a3,Broadcast,802.11,340,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=346, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,346.0,0,0.0,2024-10-26 19:10:26.270,0.0
12186,2024-10-26 19:10:26.271,HewlettPacka_79:ea:a4,Broadcast,802.11,352,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=347, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,347.0,0,0.0,2024-10-26 19:10:26.271,0.001
12187,2024-10-26 19:10:26.271,HewlettPacka_79:ea:a2,Broadcast,802.11,368,-73 dBm,-83 dBm,10 dB,1,2412MHz,"Beacon frame, SN=349, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Saturday,349.0,0,0.0,2024-10-26 19:10:26.271,0.0
12188,2024-10-26 19:10:26.275,HewlettPacka_5d:39:50,Broadcast,802.11,370,-70 dBm,-83 dBm,13 dB,1,2412MHz,"Beacon frame, SN=3446, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,3446.0,0,0.0,2024-10-26 19:10:26.275,0.004
12189,2024-10-26 19:10:26.275,HewlettPacka_5d:39:52,Broadcast,802.11,352,-70 dBm,-83 dBm,13 dB,1,2412MHz,"Beacon frame, SN=3449, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,3449.0,0,0.0,2024-10-26 19:10:26.275,0.0
12191,2024-10-26 19:10:26.308,HewlettPacka_79:ea:a0,9e:ba:74:b6:ea:f2,802.11,354,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Probe Response, SN=521, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Saturday,521.0,0,0.0,2024-10-26 19:10:26.308,0.033
12192,2024-10-26 19:10:26.312,HewlettPacka_59:cf:f5,9e:ba:74:b6:ea:f2,802.11,337,-74 dBm,-83 dBm,9 dB,1,2412MHz,"Probe Response, SN=700, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,700.0,0,0.0,2024-10-26 19:10:26.312,0.004
12193,2024-10-26 19:10:26.313,44:f2:c3:d1:d8:3e,05:8e:9d:81:d8:63,802.11,340,-75 dBm,-83 dBm,8 dB,1,2412MHz,"Beacon frame, SN=2313, FN=0, Flags=opmP....C",Library,19,Saturday,2313.0,0,0.0,2024-10-26 19:10:26.313,0.001
12195,2024-10-26 19:10:26.315,HewlettPacka_5d:39:50,Apple_d5:a9:9c,802.11,355,-69 dBm,-83 dBm,14 dB,1,2412MHz,"Probe Response, SN=3089, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,3089.0,0,0.0,2024-10-26 19:10:26.315,0.002
12196,2024-10-26 19:10:26.320,HewlettPacka_7a:5b:e2,9e:ba:74:b6:ea:f2,802.11,354,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Probe Response, SN=3741, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,3741.0,0,0.0,2024-10-26 19:10:26.320,0.005
12199,2024-10-26 19:10:26.321,HewlettPacka_7a:5b:e5,9e:ba:74:b6:ea:f2,802.11,353,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Probe Response, SN=549, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Saturday,549.0,0,0.0,2024-10-26 19:10:26.321,0.001
12198,2024-10-26 19:10:26.321,HewlettPacka_7a:5b:e4,9e:ba:74:b6:ea:f2,802.11,337,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Probe Response, SN=691, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,691.0,0,0.0,2024-10-26 19:10:26.321,0.0
12197,2024-10-26 19:10:26.321,HewlettPacka_7a:5b:e3,9e:ba:74:b6:ea:f2,802.11,325,-63 dBm,-83 dBm,20 dB,1,2412MHz,"Probe Response, SN=2865, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,2865.0,0,0.0,2024-10-26 19:10:26.321,0.0
12202,2024-10-26 19:10:26.371,HewlettPacka_79:ea:a0,Broadcast,802.11,369,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=350, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,350.0,0,0.0,2024-10-26 19:10:26.371,0.05
12203,2024-10-26 19:10:26.372,HewlettPacka_79:ea:a3,Broadcast,802.11,340,-66 dBm,-83 dBm,17 dB,1,2412MHz,"Beacon frame, SN=352, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,352.0,0,0.0,2024-10-26 19:10:26.372,0.001
12204,2024-10-26 19:10:26.372,HewlettPacka_79:ea:a4,Broadcast,802.11,352,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=353, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,353.0,0,0.0,2024-10-26 19:10:26.372,0.0
12205,2024-10-26 19:10:26.372,HewlettPacka_79:ea:a5,Broadcast,802.11,361,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=354, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Saturday,354.0,0,0.0,2024-10-26 19:10:26.372,0.0
12206,2024-10-26 19:10:26.373,HewlettPacka_79:ea:a2,Broadcast,802.11,368,-65 dBm,-83 dBm,18 dB,1,2412MHz,"Beacon frame, SN=355, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Saturday,355.0,0,0.0,2024-10-26 19:10:26.373,0.001
12207,2024-10-26 19:10:26.374,HewlettPacka_7b:27:b0,Broadcast,802.11,370,-82 dBm,-83 dBm,1 dB,1,2412MHz,"Beacon frame, SN=2714, FN=0, Flags=........C, BI=39000, SSID=554ed39d9fd8e254",Library,19,Saturday,2714.0,0,0.0,2024-10-26 19:10:26.374,0.001
12208,2024-10-26 19:10:26.377,HewlettPacka_5d:39:50,Broadcast,802.11,370,-69 dBm,-83 dBm,14 dB,1,2412MHz,"Beacon frame, SN=3452, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,3452.0,0,0.0,2024-10-26 19:10:26.377,0.003
12209,2024-10-26 19:10:26.377,HewlettPacka_5d:39:55,Broadcast,802.11,379,-70 dBm,-83 dBm,13 dB,1,2412MHz,"Beacon frame, SN=3453, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Saturday,3453.0,0,0.0,2024-10-26 19:10:26.377,0.0
12210,2024-10-26 19:10:26.378,HewlettPacka_5d:39:52,Broadcast,802.11,352,-68 dBm,-83 dBm,15 dB,1,2412MHz,"Beacon frame, SN=3455, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,3455.0,0,0.0,2024-10-26 19:10:26.378,0.001
12211,2024-10-26 19:10:26.378,HewlettPacka_5d:39:53,Broadcast,802.11,362,-68 dBm,-83 dBm,15 dB,1,2412MHz,"Beacon frame, SN=3456, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Saturday,3456.0,0,0.0,2024-10-26 19:10:26.378,0.0
12213,2024-10-26 19:10:26.383,HewlettPacka_7b:13:13,Broadcast,802.11,368,-78 dBm,-83 dBm,5 dB,1,2412MHz,"Beacon frame, SN=1345, FN=0, Flags=........C, BI=100, SSID=""uniwide""[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Saturday,1345.0,0,0.0,2024-10-26 19:10:26.383,0.005
12215,2024-10-26 19:10:26.425,HewlettPacka_7a:5b:e0,Broadcast,802.11,378,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Beacon frame, SN=579, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Saturday,579.0,0,0.0,2024-10-26 19:10:26.425,0.042
12216,2024-10-26 19:10:26.425,HewlettPacka_7a:5b:e3,Broadcast,802.11,340,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Beacon frame, SN=580, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,580.0,0,0.0,2024-10-26 19:10:26.425,0.0
12218,2024-10-26 19:10:26.426,HewlettPacka_7a:5b:e5,Broadcast,802.11,368,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Beacon frame, SN=583, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Saturday,583.0,0,0.0,2024-10-26 19:10:26.426,0.001
12217,2024-10-26 19:10:26.426,HewlettPacka_7a:5b:e4,Broadcast,802.11,352,-64 dBm,-83 dBm,19 dB,1,2412MHz,"Beacon frame, SN=581, FN=0, Flags=........C, BI=100, SSID=""Global_Students""[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Saturday,581.0,0,0.0,2024-10-26 19:10:26.426,0.0
12221,2024-10-26 19:10:26.519,aa:29:e5:86:c2:c4,HewlettPacka_7a:5b:e0,802.11,53,-38 dBm,-83 dBm,45 dB,2,2417MHz,"Null function (No data), SN=1286, FN=0, Flags=...PR..TC",Library,19,Saturday,1286.0,0,0.0,2024-10-26 19:10:26.519,0.093
12223,2024-10-26 19:10:26.538,aa:29:e5:86:c2:c4,HewlettPacka_7a:5b:e0,802.11,53,-39 dBm,-83 dBm,44 dB,2,2417MHz,"Null function (No data), SN=1287, FN=0, Flags=.......TC",Library,19,Saturday,1287.0,0,0.0,2024-10-26 19:10:26.538,0.019
12231,2024-10-26 19:10:26.738,aa:29:e5:86:c2:c4,Broadcast,802.11,186,-44 dBm,-83 dBm,39 dB,2,2417MHz,"Probe Request, SN=2749, FN=0, Flags=........C, SSID=""eduroam""",Library,19,Saturday,2749.0,0,0.0,2024-10-26 19:10:26.738,0.2
12233,2024-10-26 19:10:26.747,00:00:00_00:00:00,ff:ff:ff:6e:fb:03,802.11,186,-45 dBm,-83 dBm,38 dB,2,2417MHz,"Probe Request, SN=0, FN=0, Flags=........C, SSID=Wildcard (Broadcast)[Malformed Packet]",Library,19,Saturday,0.0,0,0.0,2024-10-26 19:10:26.747,0.009
12250,2024-10-26 19:10:27.247,2c:b9:2f:69:1a:e7,5b:cc:d0:f4:81:19,802.11,1002,-75 dBm,-83 dBm,8 dB,4,2427MHz,"Data + CF-Poll, SN=2473, FN=8, Flags=op.P.M..C",Library,19,Saturday,2473.0,0,0.0,2024-10-26 19:10:27.247,0.5
12257,2024-10-26 19:10:27.430,95:29:7a:ca:11:8b,79:25:ce:58:e7:2b,802.11,951,-66 dBm,-83 dBm,17 dB,4,2427MHz,"Probe Response, SN=3828, FN=11, Flags=.p.P..F.C",Library,19,Saturday,3828.0,0,0.0,2024-10-26 19:10:27.430,0.183
12261,2024-10-26 19:10:27.656,9f:ce:30:00:17:e4,6b:38:c7:a4:6e:6b,802.11,1342,-83 dBm,-83 dBm,0 dB,5,2432MHz,"QoS Data + CF-Poll, SN=3184, FN=4, Flags=opmP..F.C",Library,19,Saturday,3184.0,0,0.0,2024-10-26 19:10:27.656,0.226
12264,2024-10-26 19:10:27.706,96:38:96:9c:60:f0,02:53:4f:a4:a4:2b,802.11,251,-64 dBm,-83 dBm,19 dB,5,2432MHz,"Probe Response, SN=3122, FN=0, Flags=........C, BI=100, SSID=""Hmmm3 (2)""",Library,19,Saturday,3122.0,0,0.0,2024-10-26 19:10:27.706,0.05
12267,2024-10-26 19:10:27.795,96:38:96:9c:60:f0,Broadcast,802.11,257,-70 dBm,-83 dBm,13 dB,5,2432MHz,"Beacon frame, SN=3123, FN=0, Flags=........C, BI=100, SSID=""Hmmm3 (2)""",Library,19,Saturday,3123.0,0,0.0,2024-10-26 19:10:27.795,0.089
12271,2024-10-26 19:10:27.861,25:c5:d5:16:a4:2a,7a:04:15:9b:da:02,802.11,75,-82 dBm,-83 dBm,1 dB,5,2432MHz,"QoS CF-Poll (No Data), SN=340, FN=13, Flags=o.m.RMFTC",Library,19,Saturday,340.0,0,0.0,2024-10-26 19:10:27.861,0.066
12275,2024-10-26 19:10:27.965,de:75:d6:97:65:79,22:e5:e4:c5:12:36,802.11,274,-60 dBm,-83 dBm,23 dB,6,2437MHz,"Probe Response, SN=949, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,949.0,0,0.0,2024-10-26 19:10:27.965,0.104
12276,2024-10-26 19:10:27.971,ca:fc:16:d5:27:a4,Broadcast,802.11,286,-63 dBm,-83 dBm,20 dB,6,2437MHz,"Beacon frame, SN=4001, FN=0, Flags=........C, BI=100, SSID=""lily (2)""",Library,19,Saturday,4001.0,0,0.0,2024-10-26 19:10:27.971,0.006
12278,2024-10-26 19:10:27.974,HewlettPacka_7a:f1:25,Broadcast,802.11,352,-55 dBm,-83 dBm,28 dB,6,2437MHz,"Beacon frame, SN=3915, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,3915.0,0,0.0,2024-10-26 19:10:27.974,0.003
12279,2024-10-26 19:10:27.974,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-53 dBm,-83 dBm,30 dB,6,2437MHz,"Beacon frame, SN=3916, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Saturday,3916.0,0,0.0,2024-10-26 19:10:27.974,0.0
12277,2024-10-26 19:10:27.974,HewlettPacka_7a:f1:24,Broadcast,802.11,340,-55 dBm,-83 dBm,28 dB,6,2437MHz,"Beacon frame, SN=3914, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,3914.0,0,0.0,2024-10-26 19:10:27.974,0.0
12283,2024-10-26 19:10:27.981,92:38:55:35:24:52,Broadcast,802.11,259,-81 dBm,-83 dBm,2 dB,6,2437MHz,"Beacon frame, SN=2676, FN=0, Flags=........C, BI=100, SSID=""emmas phone""",Library,19,Saturday,2676.0,0,0.0,2024-10-26 19:10:27.981,0.007
12285,2024-10-26 19:10:27.987,20:ff:ff:ff:ff:ff,76:47:2f:41:f8:b5,802.11,274,-73 dBm,-83 dBm,10 dB,6,2437MHz,"Probe Response, SN=4095, FN=15, Flags=........C, BI=40204[Malformed Packet]",Library,19,Saturday,4095.0,0,0.0,2024-10-26 19:10:27.987,0.006
12289,2024-10-26 19:10:28.001,46:88:a4:69:48:cb,Broadcast,802.11,142,-70 dBm,-83 dBm,13 dB,6,2437MHz,"Probe Request, SN=255, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Library,19,Saturday,255.0,0,0.0,2024-10-26 19:10:28.001,0.014
12292,2024-10-26 19:10:28.004,96:38:96:9c:60:f0,76:47:2f:41:f8:b5,802.11,251,-62 dBm,-83 dBm,21 dB,6,2437MHz,"Probe Response, SN=3128, FN=0, Flags=....R...C, BI=100, SSID=""Hmmm3 (2)""",Library,19,Saturday,3128.0,0,0.0,2024-10-26 19:10:28.004,0.003
12296,2024-10-26 19:10:28.007,00:00:00_00:00:00,00:00:00_00:00:00,802.11,274,-64 dBm,-83 dBm,19 dB,6,2437MHz,"Probe Response, SN=0, FN=0, Flags=....R...C, BI=0, SSID=Wildcard (Broadcast)[Malformed Packet]",Library,19,Saturday,0.0,0,0.0,2024-10-26 19:10:28.007,0.003
12302,2024-10-26 19:10:28.024,de:75:d6:97:65:79,76:47:2f:41:f8:b5,802.11,274,-63 dBm,-83 dBm,20 dB,6,2437MHz,"Probe Response, SN=950, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,950.0,1,0.0,2024-10-26 19:10:28.024,0.017
12306,2024-10-26 19:10:28.030,de:75:d6:97:65:79,76:47:2f:41:f8:b5,802.11,274,-62 dBm,-83 dBm,21 dB,6,2437MHz,"Probe Response, SN=950, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,950.0,1,1.0,2024-10-26 19:10:28.030,0.006
12308,2024-10-26 19:10:28.033,de:75:d6:97:65:79,76:47:2f:41:f8:b5,802.11,274,-69 dBm,-83 dBm,14 dB,6,2437MHz,"Probe Response, SN=950, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""[Malformed Packet]",Library,19,Saturday,950.0,1,2.0,2024-10-26 19:10:28.033,0.003
12314,2024-10-26 19:10:28.039,8a:ba:b6:d7:b5:cc,Broadcast,802.11,291,-66 dBm,-83 dBm,17 dB,6,2437MHz,"Beacon frame, SN=2670, FN=0, Flags=........C, BI=100, SSID=""Playstation 5""",Library,19,Saturday,2670.0,0,0.0,2024-10-26 19:10:28.039,0.006
12316,2024-10-26 19:10:28.043,de:75:d6:97:65:79,76:47:2f:41:f8:b5,802.11,274,-69 dBm,-83 dBm,14 dB,6,2437MHz,"Probe Response, SN=950, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,950.0,1,3.0,2024-10-26 19:10:28.043,0.004
12323,2024-10-26 19:10:28.055,a2:02:06:e9:e6:b5,Broadcast,802.11,277,-70 dBm,-83 dBm,13 dB,6,2437MHz,"Beacon frame, SN=2085, FN=0, Flags=........C, BI=100, SSID=""iPhone""",Library,19,Saturday,2085.0,0,0.0,2024-10-26 19:10:28.055,0.012
12330,2024-10-26 19:10:28.074,Apple_32:50:5a,ca:fc:16:d5:27:a4,802.11,53,-68 dBm,-83 dBm,15 dB,6,2437MHz,"Null function (No data), SN=2458, FN=0, Flags=...P...TC",Library,19,Saturday,2458.0,0,0.0,2024-10-26 19:10:28.074,0.019
12332,2024-10-26 19:10:28.076,de:75:d6:97:65:79,76:47:2f:41:f8:b5,802.11,274,-61 dBm,-83 dBm,22 dB,6,2437MHz,"Probe Response, SN=950, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,950.0,1,4.0,2024-10-26 19:10:28.076,0.002
12333,2024-10-26 19:10:28.079,de:75:d6:97:65:79,8a:f6:ab:34:01:9b,802.11,274,-64 dBm,-83 dBm,19 dB,6,2437MHz,"Probe Response, SN=951, FN=0, Flags=........C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,951.0,1,0.0,2024-10-26 19:10:28.079,0.003
12334,2024-10-26 19:10:28.080,HewlettPacka_7a:f1:24,Broadcast,802.11,340,-61 dBm,-83 dBm,22 dB,6,2437MHz,"Beacon frame, SN=3920, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,3920.0,0,0.0,2024-10-26 19:10:28.080,0.001
12335,2024-10-26 19:10:28.080,HewlettPacka_7a:f1:25,Broadcast,802.11,352,-62 dBm,-83 dBm,21 dB,6,2437MHz,"Beacon frame, SN=3921, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,3921.0,0,0.0,2024-10-26 19:10:28.080,0.0
12336,2024-10-26 19:10:28.080,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-61 dBm,-83 dBm,22 dB,6,2437MHz,"Beacon frame, SN=3922, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Saturday,3922.0,0,0.0,2024-10-26 19:10:28.080,0.0
12340,2024-10-26 19:10:28.084,Apple_24:ba:d4,46:1a:e9:76:d3:43,802.11,53,-59 dBm,-83 dBm,24 dB,6,2437MHz,"Null function (No data), SN=2810, FN=0, Flags=...PR..TC",Library,19,Saturday,2810.0,0,0.0,2024-10-26 19:10:28.084,0.004
12339,2024-10-26 19:10:28.084,de:75:d6:97:65:79,8a:f6:ab:34:01:9b,802.11,274,-72 dBm,-83 dBm,11 dB,6,2437MHz,"Probe Response, SN=951, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,951.0,1,1.0,2024-10-26 19:10:28.084,0.0
12345,2024-10-26 19:10:28.091,f6:d4:88:63:72:64,Apple_6b:8f:ca,802.11,1516,,-83 dBm,,6,2437MHz,"QoS Data, SN=1715, FN=0, Flags=.p..R.F.C",Library,19,Saturday,1715.0,0,0.0,2024-10-26 19:10:28.091,0.007
12346,2024-10-26 19:10:28.097,de:75:d6:97:65:79,8a:f6:ab:34:01:9b,802.11,274,-72 dBm,-83 dBm,11 dB,6,2437MHz,"Probe Response, SN=951, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,951.0,1,2.0,2024-10-26 19:10:28.097,0.006
12348,2024-10-26 19:10:28.100,de:75:d6:97:65:79,8a:f6:ab:34:01:9b,802.11,274,-72 dBm,-83 dBm,11 dB,6,2437MHz,"Probe Response, SN=951, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""[Malformed Packet]",Library,19,Saturday,951.0,1,3.0,2024-10-26 19:10:28.100,0.003
12349,2024-10-26 19:10:28.106,de:75:d6:97:65:79,8a:f6:ab:34:01:9b,802.11,274,-70 dBm,-83 dBm,13 dB,6,2437MHz,"Probe Response, SN=951, FN=0, Flags=....R...C, BI=300, SSID=""iPhone12!""",Library,19,Saturday,951.0,1,4.0,2024-10-26 19:10:28.106,0.006
12352,2024-10-26 19:10:28.107,Apple_06:0e:f2,92:38:55:35:24:52,802.11,53,-78 dBm,-83 dBm,5 dB,6,2437MHz,"Null function (No data), SN=3266, FN=0, Flags=.......TC",Library,19,Saturday,3266.0,0,0.0,2024-10-26 19:10:28.107,0.001
12354,2024-10-26 19:10:28.109,92:38:55:35:24:52,76:a3:23:4f:20:c3,802.11,253,-78 dBm,-83 dBm,5 dB,6,2437MHz,"Probe Response, SN=2783, FN=0, Flags=........C, BI=100, SSID=0200985d2d000080c0c856670882848b962430486c0301060706415520010d1e200100230212002a010232040c12186030180100000fac040100000fac0402eae6b1f3717a0fac088c002d1a21001bffff0000000000000000000000000000000000000000003d1606001700000000000000000000000000é³200\246[Malformed Packet]",Library,19,Saturday,2783.0,1,0.0,2024-10-26 19:10:28.109,0.002
12355,2024-10-26 19:10:28.112,92:38:55:35:24:52,76:a3:23:4f:20:c3,802.11,253,-79 dBm,-83 dBm,4 dB,6,2437MHz,"Probe Response, SN=2783, FN=0, Flags=....R...C, BI=100[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Saturday,2783.0,1,1.0,2024-10-26 19:10:28.112,0.003
12376,2024-10-26 19:10:28.159,a2:02:06:e9:e6:b5,Broadcast,802.11,277,-48 dBm,-83 dBm,35 dB,6,2437MHz,"Beacon frame, SN=2086, FN=0, Flags=........C, BI=100, SSID=""iPhone""",Library,19,Saturday,2086.0,0,0.0,2024-10-26 19:10:28.159,0.047
12391,2024-10-26 19:10:28.178,ca:fc:16:d5:27:a4,Broadcast,802.11,286,-64 dBm,-83 dBm,19 dB,6,2437MHz,"Beacon frame, SN=4003, FN=0, Flags=........C, BI=100, SSID=""lily (2)""",Library,19,Saturday,4003.0,0,0.0,2024-10-26 19:10:28.178,0.019
12393,2024-10-26 19:10:28.179,HewlettPacka_7a:f1:20,Broadcast,802.11,369,-59 dBm,-83 dBm,24 dB,6,2437MHz,"Beacon frame, SN=3924, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Saturday,3924.0,0,0.0,2024-10-26 19:10:28.179,0.001
12394,2024-10-26 19:10:28.179,HewlettPacka_7a:f1:23,Broadcast,802.11,378,-59 dBm,-83 dBm,24 dB,6,2437MHz,"Beacon frame, SN=3925, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Saturday,3925.0,0,0.0,2024-10-26 19:10:28.179,0.0
12395,2024-10-26 19:10:28.179,HewlettPacka_7a:f1:24,Broadcast,802.11,340,-60 dBm,-83 dBm,23 dB,6,2437MHz,"Beacon frame, SN=3926, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Saturday,3926.0,0,0.0,2024-10-26 19:10:28.179,0.0
12396,2024-10-26 19:10:28.179,HewlettPacka_7a:f1:25,Broadcast,802.11,352,-59 dBm,-83 dBm,24 dB,6,2437MHz,"Beacon frame, SN=3927, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Saturday,3927.0,0,0.0,2024-10-26 19:10:28.179,0.0
12397,2024-10-26 19:10:28.180,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-60 dBm,-83 dBm,23 dB,6,2437MHz,"Beacon frame, SN=3928, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Saturday,3928.0,0,0.0,2024-10-26 19:10:28.180,0.001
12409,2024-10-26 19:10:28.203,f5:50:b1:7e:0c:49,b8:eb:8b:9d:60:18,802.11,53,-80 dBm,-83 dBm,3 dB,6,2437MHz,"Null function (No data), SN=2384, FN=0, Flags=...P...TC",Library,19,Saturday,2384.0,0,0.0,2024-10-26 19:10:28.203,0.023
12420,2024-10-26 19:10:28.209,8c:40:51:89:dd:72,57:f7:ff:ff:db:19,802.11,369,-81 dBm,-83 dBm,2 dB,6,2437MHz,"Beacon frame, SN=1495, FN=0, Flags=........C, BI=39012[Malformed Packet]",Library,19,Saturday,1495.0,0,0.0,2024-10-26 19:10:28.209,0.006
12425,2024-10-26 19:10:28.218,46:1a:e9:76:d3:43,Broadcast,802.11,299,-81 dBm,-83 dBm,2 dB,6,2437MHz,"Beacon frame, SN=3960, FN=0, Flags=........C, BI=100, SSID=000080d90000",Library,19,Saturday,3960.0,0,0.0,2024-10-26 19:10:28.218,0.009
12432,2024-10-26 19:10:28.220,Apple_ae:d9:7c,06:40:e2:3d:c0:a5,802.11,53,-79 dBm,-83 dBm,4 dB,6,2437MHz,"Null function (No data), SN=2666, FN=0, Flags=...P...TC",Library,19,Saturday,2666.0,0,0.0,2024-10-26 19:10:28.220,0.002
12441,2024-10-26 19:10:28.239,96:60:12:a4:e9:e8,Broadcast,802.11,300,-69 dBm,-83 dBm,14 dB,6,2437MHz,"Beacon frame, SN=3923, FN=0, Flags=........C, BI=300, SSID=00000000000000000000000000000000000000000000[Malformed Packet]",Library,19,Saturday,3923.0,0,0.0,2024-10-26 19:10:28.239,0.019
12456,2024-10-26 19:10:28.256,Apple_3e:0c:28,3a:20:c3:4b:73:b6,802.11,53,-60 dBm,-83 dBm,23 dB,6,2437MHz,"Null function (No data), SN=70, FN=0, Flags=...P...TC",Library,19,Saturday,70.0,0,0.0,2024-10-26 19:10:28.256,0.017
12462,2024-10-26 19:10:28.261,HonHaiPrecis_27:cb:49,Broadcast,802.11,218,-84 dBm,-83 dBm,-1 dB,6,2437MHz,"Beacon frame, SN=641, FN=0, Flags=........C, BI=31776, SSID=Wildcard (Broadcast)",Library,19,Saturday,641.0,0,0.0,2024-10-26 19:10:28.261,0.005
12477,2024-10-26 19:10:28.278,Apple_88:c1:55,87:ba:b6:d7:75:a0,802.11,53,-78 dBm,-83 dBm,5 dB,6,2437MHz,"Null function (No data), SN=132, FN=0, Flags=.......TC",Library,19,Saturday,132.0,0,0.0,2024-10-26 19:10:28.278,0.017
